TIME(2023/11/07 11:44:49.338),FPOGD,FPOGID,AOI,
45.26031,0.11395,228,,
45.30750,0.04065,229,,
45.42816,0.05414,230,,
45.54834,0.03308,231,,
45.81647,0.08057,232,,
45.97729,0.09418,233,,
46.31226,0.10718,234,,
46.41272,0.09436,235,,
46.52655,0.02679,236,,
46.59357,0.04022,237,,
46.78754,0.12701,238,,
46.86761,0.03284,239,,
47.10895,0.05341,240,,
47.46375,0.04706,241,,
47.59833,0.08691,242,,
47.75934,0.09424,243,,
47.86652,0.04047,244,,
48.05408,0.08124,245,,
48.08014,0.01947,246,,
48.18713,0.08026,247,,
48.39520,0.07764,248,,
48.48254,0.02039,249,,
48.58997,0.08069,250,,
48.68976,0.09320,251,,
48.80402,0.10718,252,,
48.97137,0.08081,253,,
49.21222,0.09338,254,,
49.60779,0.26788,255,,
49.72168,0.10748,256,,
49.99585,0.24609,257,,
50.15704,0.15405,258,,
50.31781,0.15424,259,,
50.65942,0.15417,260,,
50.84644,0.12012,261,,
51.02765,0.17438,262,,
51.27014,0.21521,263,,
51.42316,0.14764,264,,
51.73077,0.15387,265,ST-TT-Full,
51.96509,0.22754,266,ST-Full,
52.17328,0.18085,267,TT-Full,
52.32062,0.10046,268,ST-Full,
52.47198,0.14459,269,ST-Full,
52.60193,0.12390,270,ST-Full,
52.84955,0.20068,271,ST-TT-Full,
53.09766,0.22107,272,TT-Full,
53.24451,0.03967,273,TT-Full,
53.40607,0.11432,274,TT-Full,
53.72046,0.30798,275,TT-Full,
54.02203,0.19476,276,,
54.21625,0.18622,277,,
54.45068,0.16797,278,ST-Full,
54.60480,0.14795,279,ST-Full,
54.80573,0.19464,280,ST-Full,
54.93256,0.12042,281,ST-Full,
55.11316,0.17371,282,ST-Full,
55.40186,0.26160,283,ST-Full,
55.48846,0.08014,284,ST-Full,
55.59564,0.10016,285,ST-Full,
55.85077,0.14789,286,,
56.13843,0.28107,287,,
56.33295,0.16730,288,,
56.54675,0.14734,289,,
56.65387,0.09961,290,,
56.86877,0.14709,291,TT-Full,
57.08344,0.18787,292,ST-Full,
57.19537,0.10547,293,ST-Full,
57.41809,0.18134,294,ST-Full,
57.53809,0.11401,295,ST-Full,
57.88055,0.33521,296,ST-Full,
58.13477,0.12738,297,,
58.48309,0.34155,298,,
58.81781,0.18494,299,ST-Full,
58.98480,0.16028,300,TT-Full,
59.88904,0.89569,301,TT-Full,
60.01013,0.09381,302,TT-Full,
60.23804,0.14111,303,,
60.38544,0.14062,304,,
60.57300,0.18134,305,,
60.85376,0.25372,306,,
61.07513,0.21436,307,,
61.30249,0.22089,308,,
61.49738,0.18799,309,,
61.73181,0.22778,310,,
61.77869,0.04077,311,,
62.07324,0.14746,312,ST-Full,
62.19318,0.11322,313,TT-Full,
62.33545,0.13495,314,TT-Full,
62.38263,0.04150,315,TT-Full,
62.77673,0.28815,316,,
62.88397,0.10052,317,,
63.70746,0.67657,318,TT-Full,
63.86841,0.15448,319,TT-Full,
64.04248,0.10742,320,ST-Full,
64.17651,0.12750,321,ST-Full,
64.39716,0.19360,322,ST-Full,
64.65881,0.25488,323,ST-Full,
64.91986,0.25439,324,ST-Full,
65.10132,0.15472,325,ST-Full,
65.22083,0.11304,326,ST-Full,
65.49622,0.26788,327,ST-Full,
66.24030,0.73737,328,ST-Full,
66.47388,0.16711,329,TT-Full,
66.74176,0.26135,330,TT-Full,
67.00360,0.25476,331,TT-Full,
67.21771,0.14734,332,ST-Full,
67.35864,0.13446,333,ST-Full,
67.71338,0.34827,334,ST-Full,
67.90094,0.18085,335,ST-Full,
68.17511,0.16748,336,,
68.40955,0.22778,337,,
68.91241,0.47522,338,,
69.11292,0.19354,339,,
69.42145,0.30139,340,,
69.53516,0.08740,341,,
69.95435,0.29236,342,TT-Full,
70.22498,0.26416,343,TT-Full,
70.45306,0.10107,344,,
70.66895,0.20917,345,,
70.79449,0.11792,346,,
70.94141,0.14008,347,,
71.30353,0.25323,348,TT-Full,
71.46436,0.11371,349,ST-Full,
71.59784,0.12671,350,ST-Full,
71.74518,0.14008,351,ST-Full,
71.90668,0.15485,352,ST-Full,
72.08710,0.17352,353,ST-Full,
72.25421,0.15973,354,ST-Full,
72.42938,0.14801,355,ST-Full,
72.80359,0.26709,356,,
73.19360,0.38281,357,,
73.42682,0.18250,358,TT-Full,
73.76367,0.32990,359,TT-Full,
74.02991,0.18085,360,,
74.27063,0.23456,361,,
74.35809,0.08093,362,,
74.67963,0.31506,363,,
74.84045,0.15430,364,,
75.10815,0.26105,365,,
75.34924,0.17395,366,TT-Full,
75.64325,0.28723,367,TT-Full,
76.08630,0.43536,368,TT-Full,
76.28784,0.19489,369,TT-Full,
76.47424,0.14014,370,ST-Full,
76.60205,0.12054,371,ST-Full,
76.72937,0.12061,372,ST-Full,
77.05353,0.19708,373,ST-Full,
77.15082,0.08978,374,ST-Full,
77.28503,0.08600,375,,
77.45233,0.16052,376,,
77.62689,0.16785,377,,
77.77386,0.07983,378,,
77.92194,0.02094,379,,
78.41730,0.08740,380,TT-Full,
78.47760,0.03387,381,,
78.97260,0.06628,382,,
79.02039,0.04071,383,,
79.76343,0.07361,384,,
80.07190,0.12122,385,,
80.42633,0.02655,386,,
84.45935,0.08777,387,,
84.55298,0.08685,388,,
84.69318,0.13391,389,,
84.80115,0.10089,390,,
84.91418,0.08722,391,,
84.97522,0.05438,392,,
90.24658,0.09955,393,,
90.35345,0.10016,394,,
90.83582,0.05334,395,,
90.87653,0.03406,396,,
91.67999,0.07092,397,,
92.04126,0.03278,398,,
92.42352,0.03375,399,,
92.55090,0.12067,400,,
92.58368,0.02618,401,,
92.92615,0.09399,402,,
93.30768,0.05359,403,,
93.34790,0.03314,404,,
93.74976,0.03400,405,,
98.81348,0.03375,406,,
100.83698,0.14777,407,,
100.99072,0.12781,408,,
101.78809,0.02710,409,,
102.59827,0.08118,410,,
103.11517,0.02789,411,,
103.38141,0.07990,412,,
103.55615,0.14740,413,,
105.20392,0.03357,414,,
105.48499,0.03320,415,,
109.61139,0.02008,416,,
109.65063,0.03278,417,,
109.77887,0.08032,418,,
110.02643,0.08008,419,,
110.96448,0.04688,420,,
111.11853,0.10718,421,,
111.19202,0.02704,422,,
111.46686,0.08777,423,,
111.50037,0.02679,424,,
111.63385,0.06647,425,,
111.92230,0.08069,426,,
112.18304,0.09296,427,,
112.35126,0.10071,428,,
112.43817,0.08038,429,,
112.50458,0.01959,430,,
112.64575,0.03369,431,,
112.73248,0.08002,432,,
112.75964,0.02063,433,,
112.84644,0.07983,434,,
112.97400,0.10046,435,,
113.20172,0.08038,436,,
113.28833,0.01935,437,,
113.45624,0.02008,438,,
113.54321,0.01996,439,,
113.80457,0.11432,440,,
114.03259,0.08112,441,,
114.08588,0.02728,442,,
114.52240,0.10846,443,,
114.58801,0.03741,444,,
114.68854,0.05341,445,ST-Full,
114.75714,0.02155,446,,
114.82227,0.01965,447,,
114.99017,0.08057,448,,
115.09064,0.05396,449,ST-Full,
115.30499,0.12726,450,,
115.77344,0.09998,451,,
115.94135,0.12091,452,,
116.17578,0.10712,453,,
116.34973,0.02728,454,,
116.45679,0.08008,455,,
116.77222,0.08740,456,,
116.99298,0.11450,457,,
117.30115,0.18134,458,,
117.39514,0.08734,459,,
117.56177,0.10046,460,,
117.84363,0.09393,461,,
117.92407,0.05365,462,,
118.02448,0.03339,463,,
118.26569,0.13452,464,,
118.35974,0.04688,465,,
118.40631,0.01984,466,,
118.61371,0.08014,467,,
118.76080,0.08032,468,,
118.96185,0.09314,469,,
119.14301,0.07355,470,,
119.25037,0.02051,471,,
119.33691,0.01978,472,,
119.38397,0.01965,473,,
119.74603,0.09387,474,,
119.85315,0.10040,475,,
119.94049,0.08081,476,,
120.19452,0.08728,477,,
120.28851,0.06689,478,,
120.64319,0.32837,479,,
120.89081,0.24078,480,,
121.05890,0.12091,481,,
121.37988,0.11359,482,,
121.49377,0.02606,483,,
121.56812,0.02698,484,,
121.59479,0.02014,485,,
121.78912,0.08722,486,,
121.94263,0.12683,487,,
122.13733,0.08685,488,,
122.21063,0.02692,489,,
122.30426,0.06622,490,,
122.49847,0.14716,491,,
122.54572,0.02069,492,,
122.73975,0.08636,493,,
122.87408,0.12787,494,,
123.11487,0.11322,495,,
123.36255,0.24066,496,,
123.67120,0.12054,497,TT-Full,
123.81177,0.13385,498,TT-Full,
124.01282,0.13397,499,,
124.05933,0.01941,500,,
124.11365,0.02716,501,,
124.15967,0.01941,502,,
124.33435,0.08679,503,,
124.66266,0.12067,504,,
124.81610,0.14655,505,,
124.95728,0.11359,506,,
125.13098,0.01965,507,,
125.17822,0.01996,508,,
125.38550,0.01978,509,,
125.76782,0.25458,510,,
125.91504,0.14050,511,,
126.00897,0.08740,512,,
126.13586,0.10052,513,,
126.28357,0.14093,514,,
126.41113,0.12091,515,,
126.52466,0.08765,516,,
126.65198,0.08112,517,,
126.89984,0.08038,518,,
127.06757,0.02045,519,,
127.20746,0.05304,520,,
127.43567,0.10114,521,,
127.56268,0.08014,522,,
127.67621,0.10718,523,,
127.83057,0.10687,524,,
128.05145,0.09344,525,,
128.08472,0.02612,526,,
128.31311,0.02002,527,,
128.36005,0.02063,528,,
128.56079,0.12878,529,,
128.64819,0.08093,530,,
128.79541,0.14111,531,,
128.98297,0.14062,532,,
129.16382,0.13397,533,,
129.31067,0.10034,534,,
129.41797,0.08044,535,,
129.52539,0.08069,536,,
129.59253,0.04077,537,,
129.75305,0.09399,538,,
129.92096,0.08044,539,,
130.02808,0.02026,540,,
130.24164,0.02612,541,,
130.38245,0.09381,542,,
130.40900,0.01990,543,,
130.50952,0.07355,544,,
130.62976,0.09357,545,,
130.71710,0.02002,546,,
130.80475,0.08118,547,,
131.03918,0.12732,548,,
131.10657,0.02069,549,,
131.28705,0.11395,550,,
131.45459,0.07593,551,,
131.56183,0.08038,552,,
131.68243,0.11365,553,,
131.84949,0.16040,554,,
132.27185,0.41571,555,,
132.43262,0.15460,556,,
132.58667,0.12726,557,,
132.76752,0.17468,558,,
132.94116,0.16711,559,,
133.04889,0.10071,560,,
133.24915,0.17413,561,,
133.35620,0.09967,562,,
133.60425,0.24115,563,,
133.73883,0.08710,564,,
133.82684,0.08136,565,,
133.97992,0.08685,566,,
134.09412,0.08740,567,,
134.12061,0.02008,568,,
134.25458,0.10773,569,,
134.38165,0.12085,570,,
134.50201,0.09308,571,,
134.82349,0.21436,572,,
134.94385,0.11346,573,,
135.19928,0.24811,574,,
135.37256,0.14740,575,,
135.49377,0.11420,576,,
135.59375,0.09326,577,,
135.97583,0.37537,578,,
136.08319,0.08081,579,,
136.33105,0.09961,580,,
136.46448,0.12720,581,,
136.75970,0.26788,582,,
136.78656,0.02069,583,,
137.02075,0.20746,584,,
137.14166,0.11438,585,,
137.26166,0.11340,586,,
137.41644,0.14758,587,,
137.66351,0.24115,588,,
137.86523,0.13422,589,,
138.29364,0.19989,590,,
138.46063,0.16034,591,,
138.65607,0.18866,592,,
138.98358,0.30054,593,,
139.17908,0.18951,594,,
139.34528,0.16071,595,,
139.68646,0.31494,596,,
140.02155,0.30786,597,,
140.19086,0.16284,598,,
140.40369,0.16803,599,TT-Full,
140.80560,0.39526,600,TT-Full,
140.99310,0.16071,601,TT-Full,
141.13373,0.13452,602,TT-Full,
141.49640,0.35565,603,TT-Full,
141.62274,0.11896,604,TT-Full,
142.70117,1.07178,605,TT-Full,
143.00256,0.19391,606,,
143.21643,0.20715,607,,
143.47144,0.22772,608,,
143.59180,0.11365,609,,
143.77966,0.18091,610,,
144.10107,0.31482,611,,
144.62305,0.49518,612,,
144.67712,0.04724,613,,
144.96478,0.16058,614,TT-Full,
145.12933,0.15802,615,TT-Full,
145.58771,0.45123,616,TT-Full,
145.77502,0.18024,617,TT-Full,
146.13678,0.25421,618,,
146.50537,0.34149,619,,
146.81421,0.28162,620,,
147.03455,0.21417,621,,
147.28229,0.24097,622,,
147.46320,0.17371,623,,
147.76508,0.29498,624,,
148.01251,0.18042,625,TT-Full,
148.16730,0.14807,626,TT-Full,
148.64282,0.46906,627,TT-Full,
149.03076,0.28101,628,,
149.24469,0.18756,629,,
149.52679,0.27527,630,,
149.67383,0.12030,631,,
149.92889,0.24811,632,,
150.02197,0.08655,633,,
150.30530,0.25598,634,,
150.72577,0.41339,635,,
150.93988,0.14771,636,TT-Full,
151.14771,0.20093,637,TT-Full,
151.71710,0.56262,638,TT-Full,
152.52759,0.72369,639,,
152.78168,0.20776,640,TT-Full,
153.21027,0.42145,641,TT-Full,
153.61938,0.30157,642,,
153.82733,0.18158,643,,
154.07159,0.17816,644,TT-Full,
154.38257,0.30365,645,TT-Full,
154.58398,0.19427,646,TT-Full,
154.73077,0.14008,647,TT-Full,
155.34918,0.61139,648,TT-Full,
155.87683,0.38239,649,,
156.06488,0.12024,650,TT-Full,
156.40533,0.33508,651,TT-Full,
156.59351,0.18085,652,TT-Full,
157.00964,0.40997,653,TT-Full,
157.32288,0.20667,654,,
157.56531,0.07458,655,TT-Full,
157.87286,0.24152,656,ST-Full,
157.96637,0.08685,657,ST-Full,
158.07379,0.10077,658,ST-Full,
158.20227,0.12170,659,ST-Full,
158.30823,0.09851,660,ST-Full,
158.44202,0.12677,661,ST-Full,
158.76538,0.29694,662,TT-Full,
158.97137,0.14069,663,,
159.23340,0.25513,664,,
159.55414,0.31506,665,,
159.81512,0.23480,666,,
160.19720,0.37488,667,,
160.50690,0.28296,668,,
160.89423,0.37982,669,,
161.12781,0.22784,670,,
161.46991,0.25464,671,TT-Full,
161.67078,0.19421,672,TT-Full,
161.83960,0.16162,673,TT-Full,
162.07220,0.20563,674,ST-N-Full,
162.28717,0.20795,675,ST-Full,
162.38757,0.09454,676,ST-Full,
162.66888,0.27466,677,ST-Full,
162.80951,0.13367,678,ST-Full,
162.94958,0.10938,679,ST-Full,
163.20422,0.24738,680,ST-Full,
163.35211,0.12115,681,ST-Full,
163.60675,0.24786,682,ST-Full,
163.84814,0.23541,683,ST-Full,
164.00177,0.14758,684,ST-Full,
164.13580,0.12720,685,ST-Full,
164.23639,0.09369,686,ST-Full,
164.37024,0.12762,687,ST-Full,
164.47070,0.09406,688,ST-Full,
164.69196,0.19446,689,ST-Full,
164.93958,0.22101,690,ST-Full,
165.09991,0.15363,691,ST-Full,
165.24805,0.14099,692,ST-Full,
165.39465,0.12048,693,ST-Full,
165.54248,0.14136,694,ST-Full,
165.81708,0.26794,695,ST-Full,
166.02423,0.20099,696,ST-Full,
166.24518,0.19403,697,TT-Full,
166.34625,0.09381,698,TT-Full,
166.47968,0.08704,699,ST-Full,
166.78192,0.29504,700,ST-Full,
166.92841,0.14008,701,ST-Full,
167.25018,0.19446,702,,
167.44147,0.18439,703,,
167.57202,0.12335,704,,
167.90710,0.26703,705,TT-Full,
168.12817,0.21454,706,TT-Full,
168.47565,0.34094,707,TT-Full,
168.81793,0.23468,708,,
169.17291,0.32819,709,,
169.31360,0.13440,710,,
169.64856,0.32849,711,,
169.90338,0.22668,712,,
170.15759,0.24841,713,,
170.34467,0.11987,714,TT-Full,
170.53223,0.18024,715,TT-Full,
170.68011,0.14075,716,TT-Full,
170.88751,0.17920,717,ST-N-Full,
171.16235,0.24780,718,ST-Full,
171.25610,0.08710,719,ST-Full,
171.51062,0.12469,720,,
171.68481,0.16766,721,,
172.04651,0.17438,722,ST-Full,
172.24750,0.19403,723,TT-Full,
172.40094,0.12646,724,ST-Full,
172.60358,0.19537,725,ST-Full,
172.71637,0.10553,726,ST-N-Full,
172.85699,0.11353,727,ST-N-Full,
172.95697,0.09351,728,ST-N-Full,
173.11823,0.15448,729,ST-N-Full,
173.27228,0.14734,730,ST-Full,
173.40625,0.10773,731,ST-N-Full,
173.55365,0.14056,732,ST-N-Full,
173.81488,0.25488,733,ST-Full,
173.92224,0.08075,734,ST-Full,
174.12299,0.17413,735,ST-Full,
174.48468,0.35498,736,ST-Full,
174.58514,0.09424,737,ST-Full,
174.75934,0.16748,738,ST-Full,
175.04736,0.26123,739,ST-N-Full,
175.30145,0.24738,740,ST-N-Full,
175.63635,0.32776,741,ST-N-Full,
175.88397,0.24042,742,ST-N-Full,
176.16559,0.27399,743,ST-N-Full,
176.30627,0.13391,744,ST-N-Full,
176.64825,0.33472,745,ST-N-Full,
176.84949,0.19452,746,ST-N-Full,
177.09705,0.24121,747,ST-N-Full,
177.25055,0.14679,748,ST-Full,
177.39154,0.13397,749,ST-N-Full,
177.69928,0.30084,750,ST-N-Full,
177.96729,0.26135,751,ST-N-Full,
178.14172,0.16791,752,ST-N-Full,
178.29602,0.10718,753,ST-N-Full,
178.43671,0.13379,754,ST-N-Full,
178.58374,0.14050,755,ST-N-Full,
178.71063,0.12042,756,ST-N-Full,
178.88495,0.14679,757,ST-Full,
179.16632,0.27399,758,TT-Full,
179.50171,0.32892,759,TT-Full,
179.66248,0.13348,760,ST-N-Full,
179.87646,0.20703,761,ST-Full,
180.05859,0.17505,762,ST-Full,
180.25867,0.13458,763,ST-Full,
180.51990,0.25531,764,ST-Full,
180.86127,0.31494,765,ST-Full,
181.12225,0.13379,766,,
181.37726,0.24762,767,,
181.72528,0.34131,768,,
181.97369,0.24139,769,,
182.28156,0.28162,770,,
182.50256,0.19403,771,,
182.77661,0.24725,772,,
183.01270,0.20868,773,,
183.24609,0.18805,774,TT-Full,
184.11017,0.83728,775,TT-Full,
184.29077,0.17383,776,TT-Full,
184.49133,0.19373,777,TT-Full,
184.67957,0.18158,778,TT-Full,
184.89392,0.16675,779,ST-N-Full,
185.02594,0.12531,780,ST-N-Full,
185.20856,0.17529,781,ST-Full,
185.42975,0.21423,782,ST-N-Full,
185.69769,0.24115,783,ST-N-Full,
185.97900,0.25452,784,ST-Full,
186.24695,0.26160,785,ST-Full,
186.48810,0.21436,786,ST-N-Full,
187.11102,0.59674,787,TT-Full,
188.00189,0.88409,788,TT-Full,
188.11578,0.10785,789,TT-Full,
188.58417,0.44128,790,ST-N-Full,
188.78503,0.17352,791,ST-Full,
189.02625,0.23370,792,ST-Full,
189.26752,0.17389,793,ST-Full,
189.55621,0.28156,794,ST-Full,
189.67651,0.11450,795,ST-Full,
189.85736,0.17462,796,ST-Full,
190.06464,0.20056,797,ST-Full,
190.15234,0.08063,798,ST-Full,
190.38654,0.20764,799,TT-Full,
190.67407,0.28076,800,TT-Full,
191.21033,0.52948,801,TT-Full,
191.43158,0.15417,802,,
191.69836,0.26074,803,,
191.91376,0.18756,804,,
192.19537,0.19513,805,ST-Full,
192.43573,0.21429,806,TT-Full,
192.69751,0.25488,807,TT-Full,
192.91846,0.11383,808,,
193.20612,0.26086,809,,
193.57495,0.20099,810,ST-Full,
193.92322,0.34192,811,TT-Full,
194.19720,0.18433,812,,
194.33221,0.12817,813,,
194.77393,0.41528,814,,
195.28918,0.48846,815,,
195.37628,0.08020,816,,
195.92560,0.54254,817,,
196.18054,0.24780,818,,
196.37500,0.18781,819,,
196.57581,0.15381,820,TT-Full,
196.72961,0.14758,821,TT-Full,
196.91687,0.18091,822,TT-Full,
197.20514,0.28076,823,TT-Full,
197.33936,0.12744,824,TT-Full,
197.56714,0.22107,825,TT-Full,
197.86780,0.29443,826,TT-Full,
198.16327,0.28802,827,TT-Full,
198.35693,0.16687,828,ST-Full,
198.61877,0.21411,829,ST-Full,
198.84650,0.22101,830,ST-Full,
199.16089,0.28729,831,ST-N-Full,
199.34888,0.18085,832,ST-N-Full,
199.53003,0.17444,833,ST-Full,
199.83813,0.26196,834,TT-Full,
200.21228,0.36792,835,TT-Full,
200.50098,0.24084,836,ST-Full,
201.14410,0.59619,837,TT-Full,
201.34442,0.15350,838,ST-Full,
201.55237,0.20093,839,ST-Full,
201.82727,0.20813,840,ST-Full,
202.21521,0.38098,841,ST-Full,
202.53760,0.31494,842,ST-Full,
202.74493,0.20148,843,ST-Full,
202.84479,0.09406,844,ST-Full,
203.17993,0.22754,845,,
203.56213,0.35553,846,,
203.95068,0.38184,847,,
204.14899,0.17212,848,,
204.29224,0.13562,849,,
204.55322,0.23401,850,,
204.94196,0.32147,851,TT-Full,
205.03912,0.09113,852,TT-Full,
205.26440,0.19922,853,ST-Full,
205.37006,0.09949,854,ST-Full,
205.49792,0.12097,855,ST-Full,
206.00702,0.48254,856,TT-Full,
206.31519,0.30145,857,TT-Full,
206.46893,0.14709,858,TT-Full,
206.80353,0.24744,859,,
207.12152,0.31042,860,,
207.29315,0.16394,861,,
207.59454,0.29492,862,,
207.84198,0.18042,863,TT-Full,
208.09015,0.24146,864,TT-Full,
208.19159,0.09473,865,TT-Full,
208.51166,0.29004,866,ST-Full,
208.63947,0.12061,867,ST-Full,
208.77350,0.12732,868,ST-Full,
208.86713,0.08765,869,ST-Full,
208.98138,0.10742,870,Full,
209.34283,0.33496,871,ST-Full,
209.69061,0.34131,872,ST-Full,
209.83844,0.12061,873,ST-Full,
210.07294,0.22778,874,ST-Full,
210.32013,0.24048,875,ST-Full,
210.46112,0.13354,876,ST-Full,
210.70258,0.23499,877,ST-Full,
210.88959,0.18066,878,ST-Full,
211.23126,0.31433,879,ST-Full,
211.47284,0.21436,880,ST-Full,
211.69391,0.19299,881,TT-Full,
212.13593,0.29480,882,,
212.23602,0.09412,883,,
212.46429,0.11951,884,ST-Full,
212.67145,0.20081,885,TT-Full,
212.91302,0.17346,886,ST-Full,
